term,label
http://localhost:3030/ethereal/data#propDeviceSubModelName,propDeviceSubModelName
http://localhost:3030/ethereal/data#propOsVersion,propOsVersion
http://localhost:3030/ethereal/data#binarySwitch,binarySwitch
http://localhost:3030/ethereal/data#propSupportURL,propSupportURL
http://localhost:3030/ethereal/data#propDeviceModelName,propDeviceModelName
http://localhost:3030/ethereal/data#oxygenSaturation,oxygenSaturation
http://localhost:3030/ethereal/data#propDeviceAliasName,propDeviceAliasName
http://localhost:3030/ethereal/data#oxygenSaturation,oxygenSaturation
http://localhost:3030/ethereal/data#oxygenSaturation,oxygenSaturation
http://localhost:3030/ethereal/data#propLocation,propLocation
http://localhost:3030/ethereal/data#propOsVersion,propOsVersion
http://localhost:3030/ethereal/data#propDeviceSerialNum,propDeviceSerialNum
http://localhost:3030/ethereal/data#binarySwitch,binarySwitch
http://localhost:3030/ethereal/data#propDeviceSerialNum,propDeviceSerialNum
http://localhost:3030/ethereal/data#propDeviceModelName,propDeviceModelName
http://localhost:3030/ethereal/data#runMode,runMode
http://localhost:3030/ethereal/data#propHardwareVersion,propHardwareVersion
http://localhost:3030/ethereal/data#directionDown,directionDown
http://localhost:3030/ethereal/data#runMode,runMode
http://localhost:3030/ethereal/data#batteryThreshold,batteryThreshold
http://localhost:3030/ethereal/data#propSystemTime,propSystemTime
http://localhost:3030/ethereal/data#propManufacturerDetailsLink,propManufacturerDetailsLink
http://localhost:3030/ethereal/data#propSystemTime,propSystemTime
http://localhost:3030/ethereal/data#propManufacturerDetailsLink,propManufacturerDetailsLink
http://localhost:3030/ethereal/data#directionDown,directionDown
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#propLocation,propLocation
http://localhost:3030/ethereal/data#propProtocol,propProtocol
http://localhost:3030/ethereal/data#stepValue,stepValue
http://localhost:3030/ethereal/data#timerAnnc,timerAnnc
http://localhost:3030/ethereal/data#propSupportURL,propSupportURL
http://localhost:3030/ethereal/data#batteryThreshold,batteryThreshold
http://localhost:3030/ethereal/data#propCountry,propCountry
http://localhost:3030/ethereal/data#activateClockTimer,activateClockTimer
http://localhost:3030/ethereal/data#propCountry,propCountry
http://localhost:3030/ethereal/data#propLocation,propLocation
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#temperatureThreshhold,temperatureThreshhold
http://localhost:3030/ethereal/data#faultDetectionAnnc,faultDetectionAnnc
http://localhost:3030/ethereal/data#propDeviceName,propDeviceName
http://localhost:3030/ethereal/data#oxygenSaturation,oxygenSaturation
http://localhost:3030/ethereal/data#temperatureThreshhold,temperatureThreshhold
http://localhost:3030/ethereal/data#propDeviceName,propDeviceName
http://localhost:3030/ethereal/data#openAlarm,openAlarm
http://localhost:3030/ethereal/data#propDeviceManufacturer,propDeviceManufacturer
http://localhost:3030/ethereal/data#upChannel,upChannel
http://localhost:3030/ethereal/data#openAlarm,openAlarm
http://localhost:3030/ethereal/data#propDeviceAliasName,propDeviceAliasName
http://localhost:3030/ethereal/data#propOsVersion,propOsVersion
http://localhost:3030/ethereal/data#stepValue,stepValue
http://localhost:3030/ethereal/data#energyConsumption,energyConsumption
http://localhost:3030/ethereal/data#propManufacturerDetailsLink,propManufacturerDetailsLink
http://localhost:3030/ethereal/data#propHardwareVersion,propHardwareVersion
http://localhost:3030/ethereal/data#propOsVersion,propOsVersion
http://localhost:3030/ethereal/data#propDeviceManufacturer,propDeviceManufacturer
http://localhost:3030/ethereal/data#propLocation,propLocation
http://localhost:3030/ethereal/data#propPresentationURL,propPresentationURL
http://localhost:3030/ethereal/data#propManufacturerDetailsLink,propManufacturerDetailsLink
http://localhost:3030/ethereal/data#timerAnnc,timerAnnc
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#propDeviceSubModelName,propDeviceSubModelName
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#propDeviceManufacturer,propDeviceManufacturer
http://localhost:3030/ethereal/data#propDeviceFirmwareVersion,propDeviceFirmwareVersion
http://localhost:3030/ethereal/data#propDeviceManufacturer,propDeviceManufacturer
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#propDeviceManufacturer,propDeviceManufacturer
http://localhost:3030/ethereal/data#battery,battery
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#propDeviceFirmwareVersion,propDeviceFirmwareVersion
http://localhost:3030/ethereal/data#propDeviceSubModelName,propDeviceSubModelName
http://localhost:3030/ethereal/data#propDateOfManufacture,propDateOfManufacture
http://localhost:3030/ethereal/data#propDeviceFirmwareVersion,propDeviceFirmwareVersion
http://localhost:3030/ethereal/data#directionDown,directionDown
http://localhost:3030/ethereal/data#propDateOfManufacture,propDateOfManufacture
http://localhost:3030/ethereal/data#propHardwareVersion,propHardwareVersion
http://localhost:3030/ethereal/data#propProtocol,propProtocol
http://localhost:3030/ethereal/data#propHardwareVersion,propHardwareVersion
http://localhost:3030/ethereal/data#propDeviceModelName,propDeviceModelName
http://localhost:3030/ethereal/data#propDeviceModelName,propDeviceModelName
http://localhost:3030/ethereal/data#propDeviceFirmwareVersion,propDeviceFirmwareVersion
http://localhost:3030/ethereal/data#fat,fat
http://localhost:3030/ethereal/data#fat,fat
http://localhost:3030/ethereal/data#propPresentationURL,propPresentationURL
http://localhost:3030/ethereal/data#fat,fat
http://localhost:3030/ethereal/data#propPresentationURL,propPresentationURL
http://localhost:3030/ethereal/data#runMode,runMode
http://localhost:3030/ethereal/data#propOsVersion,propOsVersion
http://localhost:3030/ethereal/data#audioVolume,audioVolume
http://localhost:3030/ethereal/data#faultDetection,faultDetection
http://localhost:3030/ethereal/data#propOsVersion,propOsVersion
http://localhost:3030/ethereal/data#batteryAnnc,batteryAnnc
http://localhost:3030/ethereal/data#directionDown,directionDown
http://localhost:3030/ethereal/data#propHardwareVersion,propHardwareVersion
http://localhost:3030/ethereal/data#propDeviceManufacturer,propDeviceManufacturer
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#propHardwareVersion,propHardwareVersion
http://localhost:3030/ethereal/data#propDeviceType,propDeviceType
http://localhost:3030/ethereal/data#temperatureThreshhold,temperatureThreshhold
http://localhost:3030/ethereal/data#propDeviceType,propDeviceType
http://localhost:3030/ethereal/data#timerAnnc,timerAnnc
http://localhost:3030/ethereal/data#propSupportURL,propSupportURL
http://localhost:3030/ethereal/data#propCountry,propCountry
http://localhost:3030/ethereal/data#stepValue,stepValue
http://localhost:3030/ethereal/data#propLocation,propLocation
http://localhost:3030/ethereal/data#propDeviceFirmwareVersion,propDeviceFirmwareVersion
http://localhost:3030/ethereal/data#propLocation,propLocation
http://localhost:3030/ethereal/data#runMode,runMode
http://localhost:3030/ethereal/data#kcal,kcal
http://localhost:3030/ethereal/data#propProtocol,propProtocol
http://localhost:3030/ethereal/data#lowBattery,lowBattery
http://localhost:3030/ethereal/data#propProtocol,propProtocol
http://localhost:3030/ethereal/data#customTemperature,customTemperature
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#targetTemperature,targetTemperature
http://localhost:3030/ethereal/data#rapidFreeze,rapidFreeze
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#waterLevelAnnc,waterLevelAnnc
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#targetTemperature,targetTemperature
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#propPresentationURL,propPresentationURL
http://localhost:3030/ethereal/data#propPresentationURL,propPresentationURL
http://localhost:3030/ethereal/data#propSupportURL,propSupportURL
http://localhost:3030/ethereal/data#propSupportURL,propSupportURL
http://localhost:3030/ethereal/data#propManufacturerDetailsLink,propManufacturerDetailsLink
http://localhost:3030/ethereal/data#propDeviceSubModelName,propDeviceSubModelName
http://localhost:3030/ethereal/data#propDeviceSubModelName,propDeviceSubModelName
http://localhost:3030/ethereal/data#status,status
http://localhost:3030/ethereal/data#kcal,kcal
http://localhost:3030/ethereal/data#status,status
http://localhost:3030/ethereal/data#propManufacturerDetailsLink,propManufacturerDetailsLink
http://localhost:3030/ethereal/data#rapidFreeze,rapidFreeze
http://localhost:3030/ethereal/data#defrost,defrost
http://localhost:3030/ethereal/data#defrost,defrost
http://localhost:3030/ethereal/data#propPresentationURL,propPresentationURL
http://localhost:3030/ethereal/data#propOsVersion,propOsVersion
http://localhost:3030/ethereal/data#propPresentationURL,propPresentationURL
http://localhost:3030/ethereal/data#propProtocol,propProtocol
http://localhost:3030/ethereal/data#propDeviceType,propDeviceType
http://localhost:3030/ethereal/data#alarm,alarm
http://localhost:3030/ethereal/data#propDeviceType,propDeviceType
http://localhost:3030/ethereal/data#propSystemTime,propSystemTime
http://localhost:3030/ethereal/data#alarm,alarm
http://localhost:3030/ethereal/data#maxValue,maxValue
http://localhost:3030/ethereal/data#temperatureAnnc,temperatureAnnc
http://localhost:3030/ethereal/data#maxValue,maxValue
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#propDeviceFirmwareVersion,propDeviceFirmwareVersion
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#lowBattery,lowBattery
http://localhost:3030/ethereal/data#binarySwitch,binarySwitch
http://localhost:3030/ethereal/data#propOsVersion,propOsVersion
http://localhost:3030/ethereal/data#propDeviceModelName,propDeviceModelName
http://localhost:3030/ethereal/data#propSystemTime,propSystemTime
http://localhost:3030/ethereal/data#propDeviceModelName,propDeviceModelName
http://localhost:3030/ethereal/data#propPresentationURL,propPresentationURL
http://localhost:3030/ethereal/data#propLocation,propLocation
http://localhost:3030/ethereal/data#propDeviceAliasName,propDeviceAliasName
http://localhost:3030/ethereal/data#propDeviceAliasName,propDeviceAliasName
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#propDeviceModelName,propDeviceModelName
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#propDateOfManufacture,propDateOfManufacture
http://localhost:3030/ethereal/data#propDeviceModelName,propDeviceModelName
http://localhost:3030/ethereal/data#propDeviceSerialNum,propDeviceSerialNum
http://localhost:3030/ethereal/data#propDateOfManufacture,propDateOfManufacture
http://localhost:3030/ethereal/data#propDeviceFirmwareVersion,propDeviceFirmwareVersion
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#propDeviceFirmwareVersion,propDeviceFirmwareVersion
http://localhost:3030/ethereal/data#runMode,runMode
http://localhost:3030/ethereal/data#propDeviceAliasName,propDeviceAliasName
http://localhost:3030/ethereal/data#propProtocol,propProtocol
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#propDeviceAliasName,propDeviceAliasName
http://localhost:3030/ethereal/data#electricVehicleConnectorAnnc,electricVehicleConnectorAnnc
http://localhost:3030/ethereal/data#powerSaveAnnc,powerSaveAnnc
http://localhost:3030/ethereal/data#propDeviceSerialNum,propDeviceSerialNum
http://localhost:3030/ethereal/data#rapidCool,rapidCool
http://localhost:3030/ethereal/data#rapidCool,rapidCool
http://localhost:3030/ethereal/data#propProtocol,propProtocol
http://localhost:3030/ethereal/data#propProtocol,propProtocol
http://localhost:3030/ethereal/data#propDeviceName,propDeviceName
http://localhost:3030/ethereal/data#propCountry,propCountry
http://localhost:3030/ethereal/data#propDeviceName,propDeviceName
http://localhost:3030/ethereal/data#propCountry,propCountry
http://localhost:3030/ethereal/data#maxValue,maxValue
http://localhost:3030/ethereal/data#electricVehicleConnector,electricVehicleConnector
http://localhost:3030/ethereal/data#propManufacturerDetailsLink,propManufacturerDetailsLink
http://localhost:3030/ethereal/data#propHardwareVersion,propHardwareVersion
http://localhost:3030/ethereal/data#propHardwareVersion,propHardwareVersion
http://localhost:3030/ethereal/data#maxValue,maxValue
http://localhost:3030/ethereal/data#propManufacturerDetailsLink,propManufacturerDetailsLink
http://localhost:3030/ethereal/data#propDeviceSerialNum,propDeviceSerialNum
http://localhost:3030/ethereal/data#faultDetection,faultDetection
http://localhost:3030/ethereal/data#propDeviceSerialNum,propDeviceSerialNum
http://localhost:3030/ethereal/data#minValue,minValue
http://localhost:3030/ethereal/data#runModeAnnc,runModeAnnc
http://localhost:3030/ethereal/data#propDeviceSerialNum,propDeviceSerialNum
http://localhost:3030/ethereal/data#propManufacturerDetailsLink,propManufacturerDetailsLink
http://localhost:3030/ethereal/data#minValue,minValue
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#propDeviceSerialNum,propDeviceSerialNum
http://localhost:3030/ethereal/data#propManufacturerDetailsLink,propManufacturerDetailsLink
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#propSupportURL,propSupportURL
http://localhost:3030/ethereal/data#propProtocol,propProtocol
http://localhost:3030/ethereal/data#propPresentationURL,propPresentationURL
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#propSupportURL,propSupportURL
http://localhost:3030/ethereal/data#propProtocol,propProtocol
http://localhost:3030/ethereal/data#binarySwitchAnnc,binarySwitchAnnc
http://localhost:3030/ethereal/data#boilerAnnc,boilerAnnc
http://localhost:3030/ethereal/data#binarySwitch,binarySwitch
http://localhost:3030/ethereal/data#propDeviceType,propDeviceType
http://localhost:3030/ethereal/data#propDeviceSubModelName,propDeviceSubModelName
http://localhost:3030/ethereal/data#propHardwareVersion,propHardwareVersion
http://localhost:3030/ethereal/data#propDeviceType,propDeviceType
http://localhost:3030/ethereal/data#propHardwareVersion,propHardwareVersion
http://localhost:3030/ethereal/data#propDeviceSubModelName,propDeviceSubModelName
http://localhost:3030/ethereal/data#propDeviceType,propDeviceType
http://localhost:3030/ethereal/data#timer,timer
http://localhost:3030/ethereal/data#propDeviceFirmwareVersion,propDeviceFirmwareVersion
http://localhost:3030/ethereal/data#propLocation,propLocation
http://localhost:3030/ethereal/data#propSystemTime,propSystemTime
http://localhost:3030/ethereal/data#pushed,pushed
http://localhost:3030/ethereal/data#propSystemTime,propSystemTime
http://localhost:3030/ethereal/data#propPresentationURL,propPresentationURL
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#propDeviceModelName,propDeviceModelName
http://localhost:3030/ethereal/data#propDeviceModelName,propDeviceModelName
http://localhost:3030/ethereal/data#propCountry,propCountry
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#propCountry,propCountry
http://localhost:3030/ethereal/data#propDeviceName,propDeviceName
http://localhost:3030/ethereal/data#runModeAnnc,runModeAnnc
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#lowBattery,lowBattery
http://localhost:3030/ethereal/data#propDeviceFirmwareVersion,propDeviceFirmwareVersion
http://localhost:3030/ethereal/data#propChargingCapacity,propChargingCapacity
http://localhost:3030/ethereal/data#rapidCool,rapidCool
http://localhost:3030/ethereal/data#propOsVersion,propOsVersion
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#rapidCool,rapidCool
http://localhost:3030/ethereal/data#propDeviceType,propDeviceType
http://localhost:3030/ethereal/data#propChargingCapacity,propChargingCapacity
http://localhost:3030/ethereal/data#propDeviceName,propDeviceName
http://localhost:3030/ethereal/data#propHardwareVersion,propHardwareVersion
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#spinLevel,spinLevel
http://localhost:3030/ethereal/data#propSystemTime,propSystemTime
http://localhost:3030/ethereal/data#propSystemTime,propSystemTime
http://localhost:3030/ethereal/data#propDeviceModelName,propDeviceModelName
http://localhost:3030/ethereal/data#propDeviceManufacturer,propDeviceManufacturer
http://localhost:3030/ethereal/data#status,status
http://localhost:3030/ethereal/data#temperature,temperature
http://localhost:3030/ethereal/data#propDeviceModelName,propDeviceModelName
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#propDeviceName,propDeviceName
http://localhost:3030/ethereal/data#resistance,resistance
http://localhost:3030/ethereal/data#propLocation,propLocation
http://localhost:3030/ethereal/data#propDeviceName,propDeviceName
http://localhost:3030/ethereal/data#resistance,resistance
http://localhost:3030/ethereal/data#propDeviceModelName,propDeviceModelName
http://localhost:3030/ethereal/data#propLocation,propLocation
http://localhost:3030/ethereal/data#muscle,muscle
http://localhost:3030/ethereal/data#propDeviceSerialNum,propDeviceSerialNum
http://localhost:3030/ethereal/data#propDeviceType,propDeviceType
http://localhost:3030/ethereal/data#alarm,alarm
http://localhost:3030/ethereal/data#muscle,muscle
http://localhost:3030/ethereal/data#propDeviceSerialNum,propDeviceSerialNum
http://localhost:3030/ethereal/data#propManufacturerDetailsLink,propManufacturerDetailsLink
http://localhost:3030/ethereal/data#propDateOfManufacture,propDateOfManufacture
http://localhost:3030/ethereal/data#propDeviceModelName,propDeviceModelName
http://localhost:3030/ethereal/data#propDeviceManufacturer,propDeviceManufacturer
http://localhost:3030/ethereal/data#propManufacturerDetailsLink,propManufacturerDetailsLink
http://localhost:3030/ethereal/data#propOsVersion,propOsVersion
http://localhost:3030/ethereal/data#propDeviceSerialNum,propDeviceSerialNum
http://localhost:3030/ethereal/data#propDeviceModelName,propDeviceModelName
http://localhost:3030/ethereal/data#propDateOfManufacture,propDateOfManufacture
http://localhost:3030/ethereal/data#alarm,alarm
http://localhost:3030/ethereal/data#binarySwitchAnnc,binarySwitchAnnc
http://localhost:3030/ethereal/data#propDeviceType,propDeviceType
http://localhost:3030/ethereal/data#propDeviceType,propDeviceType
http://localhost:3030/ethereal/data#propDeviceManufacturer,propDeviceManufacturer
http://localhost:3030/ethereal/data#propSupportURL,propSupportURL
http://localhost:3030/ethereal/data#propPresentationURL,propPresentationURL
http://localhost:3030/ethereal/data#status,status
http://localhost:3030/ethereal/data#propDeviceName,propDeviceName
http://localhost:3030/ethereal/data#muscle,muscle
http://localhost:3030/ethereal/data#propSupportURL,propSupportURL
http://localhost:3030/ethereal/data#runMode,runMode
http://localhost:3030/ethereal/data#supportedInputSources,supportedInputSources
http://localhost:3030/ethereal/data#propDateOfManufacture,propDateOfManufacture
http://localhost:3030/ethereal/data#powerState,powerState
http://localhost:3030/ethereal/data#propDeviceName,propDeviceName
http://localhost:3030/ethereal/data#propProtocol,propProtocol
http://localhost:3030/ethereal/data#propDeviceType,propDeviceType
http://localhost:3030/ethereal/data#propProtocol,propProtocol
http://localhost:3030/ethereal/data#status,status
http://localhost:3030/ethereal/data#propSystemTime,propSystemTime
http://localhost:3030/ethereal/data#propSystemTime,propSystemTime
http://localhost:3030/ethereal/data#propDateOfManufacture,propDateOfManufacture
http://localhost:3030/ethereal/data#alarm,alarm
http://localhost:3030/ethereal/data#propDeviceModelName,propDeviceModelName
http://localhost:3030/ethereal/data#propDeviceModelName,propDeviceModelName
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#referenceTimer,referenceTimer
http://localhost:3030/ethereal/data#propDeviceAliasName,propDeviceAliasName
http://localhost:3030/ethereal/data#defrost,defrost
http://localhost:3030/ethereal/data#referenceTimer,referenceTimer
http://localhost:3030/ethereal/data#defrost,defrost
http://localhost:3030/ethereal/data#propDeviceAliasName,propDeviceAliasName
http://localhost:3030/ethereal/data#propDeviceType,propDeviceType
http://localhost:3030/ethereal/data#rapidFreeze,rapidFreeze
http://localhost:3030/ethereal/data#propDeviceType,propDeviceType
http://localhost:3030/ethereal/data#propCountry,propCountry
http://localhost:3030/ethereal/data#timer,timer
http://localhost:3030/ethereal/data#propDeviceModelName,propDeviceModelName
http://localhost:3030/ethereal/data#rapidFreeze,rapidFreeze
http://localhost:3030/ethereal/data#propDeviceSubModelName,propDeviceSubModelName
http://localhost:3030/ethereal/data#propOsVersion,propOsVersion
http://localhost:3030/ethereal/data#propProtocol,propProtocol
http://localhost:3030/ethereal/data#televisionChannel,televisionChannel
http://localhost:3030/ethereal/data#propDateOfManufacture,propDateOfManufacture
http://localhost:3030/ethereal/data#propProtocol,propProtocol
http://localhost:3030/ethereal/data#currentTemperature,currentTemperature
http://localhost:3030/ethereal/data#propDeviceManufacturer,propDeviceManufacturer
http://localhost:3030/ethereal/data#propDeviceManufacturer,propDeviceManufacturer
http://localhost:3030/ethereal/data#powerGenerationData,powerGenerationData
http://localhost:3030/ethereal/data#powerGenerationData,powerGenerationData
http://localhost:3030/ethereal/data#propDeviceFirmwareVersion,propDeviceFirmwareVersion
http://localhost:3030/ethereal/data#propDeviceSubModelName,propDeviceSubModelName
http://localhost:3030/ethereal/data#propSupportURL,propSupportURL
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#propDeviceSubModelName,propDeviceSubModelName
http://localhost:3030/ethereal/data#duration,duration
http://localhost:3030/ethereal/data#propSupportURL,propSupportURL
http://localhost:3030/ethereal/data#duration,duration
http://localhost:3030/ethereal/data#propDeviceFirmwareVersion,propDeviceFirmwareVersion
http://localhost:3030/ethereal/data#propDeviceAliasName,propDeviceAliasName
http://localhost:3030/ethereal/data#propDeviceAliasName,propDeviceAliasName
http://localhost:3030/ethereal/data#propDateOfManufacture,propDateOfManufacture
http://localhost:3030/ethereal/data#propDeviceName,propDeviceName
http://localhost:3030/ethereal/data#propDeviceManufacturer,propDeviceManufacturer
http://localhost:3030/ethereal/data#propDateOfManufacture,propDateOfManufacture
http://localhost:3030/ethereal/data#propProtocol,propProtocol
http://localhost:3030/ethereal/data#propProtocol,propProtocol
http://localhost:3030/ethereal/data#propDeviceName,propDeviceName
http://localhost:3030/ethereal/data#propCountry,propCountry
http://localhost:3030/ethereal/data#currentTemperature,currentTemperature
http://localhost:3030/ethereal/data#currentTemperature,currentTemperature
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#propDeviceType,propDeviceType
http://localhost:3030/ethereal/data#runMode,runMode
http://localhost:3030/ethereal/data#propOsVersion,propOsVersion
http://localhost:3030/ethereal/data#duration,duration
http://localhost:3030/ethereal/data#multiplyingFactors,multiplyingFactors
http://localhost:3030/ethereal/data#propDeviceName,propDeviceName
http://localhost:3030/ethereal/data#multiplyingFactors,multiplyingFactors
http://localhost:3030/ethereal/data#propDeviceName,propDeviceName
http://localhost:3030/ethereal/data#propDateOfManufacture,propDateOfManufacture
http://localhost:3030/ethereal/data#propDeviceSerialNum,propDeviceSerialNum
http://localhost:3030/ethereal/data#audioVideoInput,audioVideoInput
http://localhost:3030/ethereal/data#propDeviceManufacturer,propDeviceManufacturer
http://localhost:3030/ethereal/data#discharging,discharging
http://localhost:3030/ethereal/data#propDeviceAliasName,propDeviceAliasName
http://localhost:3030/ethereal/data#duration,duration
http://localhost:3030/ethereal/data#propDeviceSerialNum,propDeviceSerialNum
http://localhost:3030/ethereal/data#propDeviceSerialNum,propDeviceSerialNum
http://localhost:3030/ethereal/data#discharging,discharging
http://localhost:3030/ethereal/data#propDeviceAliasName,propDeviceAliasName
http://localhost:3030/ethereal/data#propDeviceSerialNum,propDeviceSerialNum
http://localhost:3030/ethereal/data#propPresentationURL,propPresentationURL
http://localhost:3030/ethereal/data#propDeviceManufacturer,propDeviceManufacturer
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#propPresentationURL,propPresentationURL
http://localhost:3030/ethereal/data#propDeviceManufacturer,propDeviceManufacturer
http://localhost:3030/ethereal/data#propDeviceSerialNum,propDeviceSerialNum
http://localhost:3030/ethereal/data#powerGenerationData,powerGenerationData
http://localhost:3030/ethereal/data#propDeviceSerialNum,propDeviceSerialNum
http://localhost:3030/ethereal/data#propCountry,propCountry
http://localhost:3030/ethereal/data#powerGenerationData,powerGenerationData
http://localhost:3030/ethereal/data#propSystemTime,propSystemTime
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#propDateOfManufacture,propDateOfManufacture
http://localhost:3030/ethereal/data#battery,battery
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#propDeviceType,propDeviceType
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#liquidLevel,liquidLevel
http://localhost:3030/ethereal/data#propDeviceType,propDeviceType
http://localhost:3030/ethereal/data#propSupportURL,propSupportURL
http://localhost:3030/ethereal/data#liquidLevel,liquidLevel
http://localhost:3030/ethereal/data#propDeviceSubModelName,propDeviceSubModelName
http://localhost:3030/ethereal/data#propDeviceAliasName,propDeviceAliasName
http://localhost:3030/ethereal/data#liquidLevel,liquidLevel
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#weight,weight
http://localhost:3030/ethereal/data#duration,duration
http://localhost:3030/ethereal/data#propSystemTime,propSystemTime
http://localhost:3030/ethereal/data#weight,weight
http://localhost:3030/ethereal/data#propDeviceSubModelName,propDeviceSubModelName
http://localhost:3030/ethereal/data#clock,clock
http://localhost:3030/ethereal/data#weight,weight
http://localhost:3030/ethereal/data#propDeviceName,propDeviceName
http://localhost:3030/ethereal/data#propPresentationURL,propPresentationURL
http://localhost:3030/ethereal/data#propProtocol,propProtocol
http://localhost:3030/ethereal/data#propPresentationURL,propPresentationURL
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#propProtocol,propProtocol
http://localhost:3030/ethereal/data#propDeviceName,propDeviceName
http://localhost:3030/ethereal/data#propLocation,propLocation
http://localhost:3030/ethereal/data#binarySwitch,binarySwitch
http://localhost:3030/ethereal/data#propSupportURL,propSupportURL
http://localhost:3030/ethereal/data#propSystemTime,propSystemTime
http://localhost:3030/ethereal/data#colourSaturationAnnc,colourSaturationAnnc
http://localhost:3030/ethereal/data#propSupportURL,propSupportURL
http://localhost:3030/ethereal/data#propSystemTime,propSystemTime
http://localhost:3030/ethereal/data#propCountry,propCountry
http://localhost:3030/ethereal/data#propManufacturerDetailsLink,propManufacturerDetailsLink
http://localhost:3030/ethereal/data#propCountry,propCountry
http://localhost:3030/ethereal/data#liquidLevel,liquidLevel
http://localhost:3030/ethereal/data#propChargingCapacity,propChargingCapacity
http://localhost:3030/ethereal/data#power,power
http://localhost:3030/ethereal/data#liquidLevel,liquidLevel
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#power,power
http://localhost:3030/ethereal/data#discharging,discharging
http://localhost:3030/ethereal/data#weight,weight
http://localhost:3030/ethereal/data#weight,weight
http://localhost:3030/ethereal/data#propDeviceAliasName,propDeviceAliasName
http://localhost:3030/ethereal/data#runMode,runMode
http://localhost:3030/ethereal/data#propHardwareVersion,propHardwareVersion
http://localhost:3030/ethereal/data#propDeviceType,propDeviceType
http://localhost:3030/ethereal/data#targetTimeToStart,targetTimeToStart
http://localhost:3030/ethereal/data#propChargingCapacity,propChargingCapacity
http://localhost:3030/ethereal/data#propDateOfManufacture,propDateOfManufacture
http://localhost:3030/ethereal/data#propManufacturerDetailsLink,propManufacturerDetailsLink
http://localhost:3030/ethereal/data#targetTimeToStart,targetTimeToStart
http://localhost:3030/ethereal/data#propDeviceType,propDeviceType
http://localhost:3030/ethereal/data#propHardwareVersion,propHardwareVersion
http://localhost:3030/ethereal/data#hotWaterSupply,hotWaterSupply
http://localhost:3030/ethereal/data#propDeviceType,propDeviceType
http://localhost:3030/ethereal/data#propDeviceModelName,propDeviceModelName
http://localhost:3030/ethereal/data#propDeviceFirmwareVersion,propDeviceFirmwareVersion
http://localhost:3030/ethereal/data#rinseLevel,rinseLevel
http://localhost:3030/ethereal/data#systolicPressure,systolicPressure
http://localhost:3030/ethereal/data#childResource,childResource
